method,source_gene,target_gene,f_score_mean,recall_mean
meandifference,PNISR,RPS12,0.05600755649780735,0.0
meandifference,PNISR,RPS14,0.051224190768417,0.0
meandifference,PNISR,RPS15A,0.03652692774071985,0.0
meandifference,PNISR,RPS17,0.030557130731368502,0.0
meandifference,PNISR,RPS19,0.0294145925536447,0.0
meandifference,PNISR,RPS20,0.05244419099408751,0.0
meandifference,PNISR,RPS24,0.05975906715830975,0.0
meandifference,PNISR,RPS27,0.057198833765788895,0.0
meandifference,PNISR,RPS28,0.0413655622219552,0.0
meandifference,PNISR,RPS29,0.0439254124964986,0.0
meandifference,PNISR,RPS3,0.022623432012966647,0.0
meandifference,PNISR,RPS3A,0.03089239831651955,0.0
meandifference,PNISR,RPS4X,0.028276582888681,0.0
meandifference,PNISR,RPS5,0.03124066083139295,0.0
meandifference,PNISR,RPS6,0.044472969681632696,0.0
meandifference,PNISR,RPS7,0.026913088107109052,0.0
meandifference,PNISR,RPS9,0.03020549379514185,0.0
meandifference,PNISR,RPSA,0.0274655350003923,0.0
meandifference,PNISR,RRM2,0.12588503023203534,0.0
meandifference,PNISR,RSL1D1,0.0736086213065653,0.0
meandifference,PNISR,RSL24D1,0.07703513506650919,0.0
meandifference,PNISR,RUVBL1,0.06452067880435865,0.0
meandifference,PNISR,SBNO1,0.10678930794779129,0.0
meandifference,PNISR,SDAD1,0.1266534321536823,0.0
meandifference,PNISR,SF3A1,0.12340347902847795,0.0
meandifference,PNISR,SF3B1,0.0939514557900477,1.0
meandifference,PNISR,SF3B2,0.0890214966303231,0.0
meandifference,PNISR,SF3B3,0.04385326599940955,0.0
meandifference,PNISR,SFPQ,0.0708151896491342,0.0
meandifference,PNISR,SLC1A5,0.12385983311460941,0.0
meandifference,PNISR,SMC1A,0.1037373903719746,0.0
meandifference,PNISR,SMC4,0.06453595692989769,0.0
meandifference,PNISR,SNRNP40,0.1000354006607921,0.0
meandifference,PNISR,SNRPB,0.0710419514514962,0.0
meandifference,PNISR,SNRPD1,0.08932950913443855,0.0
meandifference,PNISR,SNRPE,0.05384628339592285,0.0
meandifference,PNISR,SNRPG,0.0703529350329418,0.0
meandifference,PNISR,SOD1,0.0739371608529772,0.0
meandifference,PNISR,SON,0.0899899866067633,0.0
meandifference,PNISR,SRP72,0.045239490671425395,0.0
meandifference,PNISR,SRP9,0.0762519915072285,0.0
meandifference,PNISR,SRRM1,0.10758654238593815,0.0
meandifference,PNISR,SRRM2,0.08705644871531701,0.0
meandifference,PNISR,SRRT,0.040473363126054,0.0
meandifference,PNISR,SRSF11,0.13581314239587094,1.0
meandifference,PNISR,SSRP1,0.11204985192503239,0.0
meandifference,PNISR,SUPT5H,0.09906884427654494,0.0
meandifference,PNISR,SUPT6H,0.0827039771646869,0.0
meandifference,PNISR,TBCA,0.0970116229240991,0.0
meandifference,PNISR,THOC2,0.0762904553592205,0.0
meandifference,PNISR,TIMM13,0.05627883752706095,0.0
meandifference,PNISR,TKT,0.0677848224406339,0.0
meandifference,PNISR,TMEM258,0.1457139809143786,0.0
meandifference,PNISR,TMSB10,0.10875573839764194,0.0
meandifference,PNISR,TPX2,0.10041542271716244,0.0
meandifference,PNISR,TRA2B,0.0869473282107285,0.0
meandifference,PNISR,TRAPPC4,0.08310999896003271,0.0
meandifference,PNISR,TRMT112,0.0646624690114235,0.0
meandifference,PNISR,U2SURP,0.11534507210084366,0.0
meandifference,PNISR,UBA2,0.0798195597986785,0.0
meandifference,PNISR,UBE2L3,0.042195985200453756,0.0
meandifference,PNISR,UBE2M,0.14098837015409854,0.0
meandifference,PNISR,UBE2N,0.09380365281847056,0.0
meandifference,PNISR,UBL5,0.07608480154981415,0.0
meandifference,PNISR,UBTF,0.13568468327899363,0.0
meandifference,PNISR,UQCRC1,0.14252298115808135,0.0
meandifference,PNISR,UQCRQ,0.08121096035594841,0.0
meandifference,PNISR,UROD,0.16693219053137054,0.0
meandifference,PNISR,USP7,0.09646556726012906,0.0
meandifference,PNISR,VARS,0.06535913190999809,0.0
meandifference,PNISR,VCP,0.1253780064217898,0.0
meandifference,PNISR,WBP11,0.1048219489536723,0.0
meandifference,PNISR,WDR12,0.12416320695183711,0.0
meandifference,PNISR,WDR3,0.10363415452996075,0.0
meandifference,PNISR,WDR36,0.06788420628990441,0.0
meandifference,PNISR,XPO1,0.1034540048480033,0.0
meandifference,PNISR,YARS,0.1699783301467798,0.0
meandifference,PNISR,ZMAT2,0.07771436726791514,0.0
meandifference,PNISR,ZNF207,0.07382069884769765,0.0
meandifference,POLR2A,AATF,0.10986983331689015,0.0
meandifference,POLR2A,ABCE1,0.25181133694590596,0.0
meandifference,POLR2A,ABCF1,0.1980628088618197,0.0
meandifference,POLR2A,ACIN1,0.1639375683589679,0.0
meandifference,POLR2A,ACTB,0.09928569485792296,1.0
meandifference,POLR2A,ACTR2,0.1732039505755029,0.0
meandifference,POLR2A,AHCTF1,0.1661153160412137,0.0
meandifference,POLR2A,ALYREF,0.18076169203112763,0.0
meandifference,POLR2A,ANAPC15,0.3832449762754323,0.0
meandifference,POLR2A,ANKRD11,0.16960977345036293,0.0
meandifference,POLR2A,AP2M1,0.18050233369629554,0.0
meandifference,POLR2A,ARCN1,0.17033885056579978,0.0
meandifference,POLR2A,ARGLU1,0.16348123473888485,0.0
meandifference,POLR2A,ARPC2,0.1343367825204279,0.0
meandifference,POLR2A,ARPC4,0.2885369260539369,0.0
meandifference,POLR2A,ATP6V0B,0.10826418273187265,0.0
meandifference,POLR2A,BANF1,0.1444536089021985,0.0
meandifference,POLR2A,BDP1,0.16520834704957355,0.0
meandifference,POLR2A,BOP1,0.31710819350030356,0.0
meandifference,POLR2A,BRK1,0.1632210153710551,0.0
meandifference,POLR2A,BUB1,0.14709430367655862,0.0
meandifference,POLR2A,BUB3,0.14390931068746055,0.0
meandifference,POLR2A,C19orf53,0.1297060831604934,0.0
meandifference,POLR2A,C1QBP,0.2673829677741702,0.0
meandifference,POLR2A,C9orf16,0.2552372574573609,0.0
meandifference,POLR2A,C9orf78,0.13913078885878005,0.0
meandifference,POLR2A,CCT2,0.1415641724099473,0.0
meandifference,POLR2A,CCT3,0.07835882265306095,0.0
meandifference,POLR2A,CCT4,0.08422343329947166,0.0
meandifference,POLR2A,CCT7,0.0958747651937531,0.0
meandifference,POLR2A,CDC27,0.17148132086570672,0.0
meandifference,POLR2A,CDC37,0.13228161443791736,0.0
meandifference,POLR2A,CDK1,0.13655682115583884,0.0
meandifference,POLR2A,CHEK1,0.18015817279801133,0.0
meandifference,POLR2A,CHORDC1,0.18812751465454325,0.0
meandifference,POLR2A,CIAO1,0.21453744827174553,0.0
meandifference,POLR2A,CKAP5,0.13802643725930186,0.0
meandifference,POLR2A,CLTC,0.12392041373194715,0.0
meandifference,POLR2A,CNOT1,0.14298316154698038,0.0
meandifference,POLR2A,COPS6,0.24348292099121138,1.0
meandifference,POLR2A,COPZ1,0.16385047956152654,0.0
meandifference,POLR2A,COX7C,0.07306424934660516,0.0
meandifference,POLR2A,CPSF3,0.1434255032642585,1.0
meandifference,POLR2A,CSE1L,0.3848829810369305,0.0
meandifference,POLR2A,CSNK1A1,0.1754543003140426,0.0
meandifference,POLR2A,CYCS,0.1064591872506025,0.0
meandifference,POLR2A,DCUN1D5,0.2800808734495466,0.0
meandifference,POLR2A,DDX24,0.17322433349591926,0.0
meandifference,POLR2A,DDX46,0.2616174016277964,0.0
meandifference,POLR2A,DDX5,0.1104541979762112,1.0
meandifference,POLR2A,DENR,0.15075582056452586,0.0
meandifference,POLR2A,DHX15,0.1647479258237815,0.0
meandifference,POLR2A,DHX36,0.16936879378804343,0.0
meandifference,POLR2A,DLD,0.18102795855286646,0.0
meandifference,POLR2A,DNAJA1,0.155415355722061,0.0
meandifference,POLR2A,DNAJC19,0.1775515638809378,0.0
meandifference,POLR2A,DNAJC8,0.1766469386388616,0.0
meandifference,POLR2A,DNMT1,0.24132793099749375,0.0
meandifference,POLR2A,DNTTIP2,0.1854389118908382,0.0
meandifference,POLR2A,DRAP1,0.1516997408613926,1.0
meandifference,POLR2A,DYNC1H1,0.1311832881142453,0.0
meandifference,POLR2A,DYNC1I2,0.1796285667301678,0.0
meandifference,POLR2A,EEF1G,0.07985090066107305,0.0
meandifference,POLR2A,EEF2,0.15947093514233102,0.0
meandifference,POLR2A,EGLN2,0.16167040808375285,0.0
meandifference,POLR2A,EIF2B5,0.16646353607890074,0.0
meandifference,POLR2A,EIF2S1,0.14654995819199368,0.0
meandifference,POLR2A,EIF3A,0.14828022532550295,0.0
meandifference,POLR2A,EIF3D,0.1953678915403238,0.0
meandifference,POLR2A,EIF3E,0.0791199479792176,0.0
meandifference,POLR2A,EIF3H,0.14399036794871814,0.0
meandifference,POLR2A,EIF3M,0.17148686448408335,0.0
meandifference,POLR2A,EIF4E,0.21680632585766835,0.0
meandifference,POLR2A,EIF4G1,0.15110508193533595,0.0
meandifference,POLR2A,EIF4G2,0.07144996505423284,0.0
meandifference,POLR2A,EIF5,0.1826434550718563,0.0
meandifference,POLR2A,EXOC3,0.15238155571193227,0.0
meandifference,POLR2A,GAPDH,0.2949365097740801,1.0
meandifference,POLR2A,GARS,0.20196428575370365,0.0
meandifference,POLR2A,GNL2,0.13568747122767488,0.0
meandifference,POLR2A,GPN3,0.2442576089395255,1.0
meandifference,POLR2A,GTF2A2,0.13952707325220098,1.0
meandifference,POLR2A,GTF3C6,0.11829096663012736,0.0
meandifference,POLR2A,H3F3A,0.30144374862211504,0.0
meandifference,POLR2A,HEATR1,0.1819524579274945,0.0
meandifference,POLR2A,HIRA,0.1435054270991465,0.0
meandifference,POLR2A,HMGB1,0.22097999683967445,1.0
meandifference,POLR2A,HNRNPC,0.12713931571797624,0.0
meandifference,POLR2A,HNRNPM,0.250098593728426,1.0
meandifference,POLR2A,HNRNPR,0.14153655708374047,1.0
meandifference,POLR2A,HSPA5,0.2097054060254155,0.0
meandifference,POLR2A,HSPA8,0.24383776136753035,0.0
meandifference,POLR2A,HSPA9,0.10905734711827295,0.0
meandifference,POLR2A,HSPD1,0.19039099320376784,0.0
meandifference,POLR2A,IARS2,0.123849355760144,0.0
meandifference,POLR2A,ICE1,0.1375674665170471,0.0
meandifference,POLR2A,IK,0.17985540032517616,0.0
meandifference,POLR2A,KIF11,0.1504130745761278,0.0
meandifference,POLR2A,KPNB1,0.22448194652563186,0.0
meandifference,POLR2A,KRR1,0.16904674541223336,0.0
meandifference,POLR2A,KRT10,0.1321915852427482,0.0
meandifference,POLR2A,KRT8,0.1974827328440619,0.0
meandifference,POLR2A,LIMS1,0.2033990135563583,0.0
meandifference,POLR2A,LSM2,0.21521409480251913,0.0
meandifference,POLR2A,LSM5,0.15482604116201396,0.0
meandifference,POLR2A,LSM6,0.230633952049802,0.0
meandifference,POLR2A,LTV1,0.3117136231758245,0.0
meandifference,POLR2A,MAGOH,0.12383111699296205,0.0
meandifference,POLR2A,MED1,0.140543456874388,1.0
meandifference,POLR2A,MED10,0.1303325014442932,1.0
meandifference,POLR2A,METAP2,0.12325629205398439,0.0
meandifference,POLR2A,MRPL14,0.11713710071807949,0.0
meandifference,POLR2A,MRPL18,0.2245158971976943,0.0
meandifference,POLR2A,MRPL3,0.22353421520023808,0.0
meandifference,POLR2A,MRPL36,0.15984219319267964,0.0
meandifference,POLR2A,MRPS35,0.1307137714320566,0.0
meandifference,POLR2A,MYCBP,0.15343888597648314,0.0
meandifference,POLR2A,MZT1,0.1421716061292625,0.0
meandifference,POLR2A,NAA38,0.24342931111178745,0.0
meandifference,POLR2A,NACA,0.0702594024024358,0.0
meandifference,POLR2A,NASP,0.2947827774513059,0.0
meandifference,POLR2A,NCBP2,0.1614259922005781,1.0
meandifference,POLR2A,NCL,0.11847511507112804,1.0
meandifference,POLR2A,NDUFA2,0.1434645358168497,0.0
meandifference,POLR2A,NDUFAB1,0.0926255956603259,0.0
meandifference,POLR2A,NDUFB10,0.1676700677528614,0.0
meandifference,POLR2A,NDUFB6,0.15960631812185774,0.0
meandifference,POLR2A,NDUFB8,0.11242894587996524,0.0
meandifference,POLR2A,NDUFS5,0.06762514396586065,0.0
meandifference,POLR2A,NEDD8,0.08875013863429784,0.0
meandifference,POLR2A,NIFK,0.13003332607222765,0.0
meandifference,POLR2A,NIP7,0.22867286430539152,0.0
meandifference,POLR2A,NOL11,0.1363701802367117,0.0
meandifference,POLR2A,NUP107,0.14473162931756275,0.0
meandifference,POLR2A,NUP205,0.1916923556929681,0.0
meandifference,POLR2A,OSTC,0.1848702549928572,0.0
meandifference,POLR2A,OXA1L,0.2033505065715894,0.0
meandifference,POLR2A,PCBP2,0.2797800483955115,0.0
meandifference,POLR2A,PCID2,0.2204153888514856,0.0
meandifference,POLR2A,PDCD5,0.13391633065619113,0.0
meandifference,POLR2A,PDCD6,0.31320650622103274,0.0
meandifference,POLR2A,PDCD6IP,0.16592993950683893,0.0
meandifference,POLR2A,PFN1,0.0815650326464234,0.0
meandifference,POLR2A,PHB,0.10219906316239655,0.0
meandifference,POLR2A,PHB2,0.277255618984234,0.0
meandifference,POLR2A,PKM,0.15276446068984706,0.0
meandifference,POLR2A,PMF1,0.2780344635265629,0.0
meandifference,POLR2A,PMPCB,0.21957630054063904,0.0
meandifference,POLR2A,PNISR,0.1959347965144529,0.0
meandifference,POLR2A,POLR2B,0.13935452238684745,1.0
meandifference,POLR2A,POLR2E,0.16380971736166533,1.0
meandifference,POLR2A,POLR2F,0.16928847501743124,1.0
meandifference,POLR2A,POLR2I,0.12092416225613614,1.0
meandifference,POLR2A,POP7,0.17494587539826956,0.0
meandifference,POLR2A,PPA1,0.36903316968621275,0.0
meandifference,POLR2A,PPIA,0.13810918146197385,0.0
meandifference,POLR2A,PPP1CA,0.17321301074391454,0.0
meandifference,POLR2A,PPP2R1A,0.14826334038682093,0.0
meandifference,POLR2A,PRELID1,0.093508616336962,0.0
meandifference,POLR2A,PRELID3B,0.2266294364344783,0.0
meandifference,POLR2A,PRPF4B,0.1594116743510816,0.0
meandifference,POLR2A,PSMA1,0.2979870209500557,0.0
meandifference,POLR2A,PSMA3,0.21478194705436865,0.0
meandifference,POLR2A,PSMA4,0.0724467920291714,0.0
meandifference,POLR2A,PSMB1,0.09502799573991355,0.0
meandifference,POLR2A,PSMB5,0.0858811456715188,0.0
meandifference,POLR2A,PSMB6,0.14589481076699923,0.0
meandifference,POLR2A,PSMB7,0.16883108691907506,0.0
meandifference,POLR2A,PSMC1,0.1463957124076238,0.0
meandifference,POLR2A,PSMC2,0.2041405559576139,0.0
meandifference,POLR2A,PSMC4,0.17154706165616104,0.0
meandifference,POLR2A,PSMD1,0.1967028824332283,0.0
meandifference,POLR2A,PSMD12,0.15154345345293602,0.0
meandifference,POLR2A,PSMD4,0.13083855322366805,0.0
meandifference,POLR2A,PSMD6,0.21991209462590328,0.0
meandifference,POLR2A,PSMD7,0.2089268310792562,0.0
meandifference,POLR2A,PSMG3,0.16219614514156086,0.0
meandifference,POLR2A,PTMA,0.21049895898714294,0.0
meandifference,POLR2A,QARS,0.18901736712005074,0.0
meandifference,POLR2A,RAC1,0.10599483120165215,0.0
meandifference,POLR2A,RAN,0.0693560871964547,0.0
meandifference,POLR2A,RARS,0.10959161143957111,0.0
meandifference,POLR2A,RBM4,0.19597953272999785,0.0
meandifference,POLR2A,RPA2,0.1399097632944583,0.0
meandifference,POLR2A,RPA3,0.2060522259607547,1.0
meandifference,POLR2A,RPL10,0.14916564235222046,0.0
meandifference,POLR2A,RPL10A,0.07260919604126995,0.0
meandifference,POLR2A,RPL11,0.0467844326519384,1.0
meandifference,POLR2A,RPL12,0.09899863637133335,0.0
meandifference,POLR2A,RPL13,0.13844501584332158,0.0
meandifference,POLR2A,RPL13A,0.03328070682199985,0.0
meandifference,POLR2A,RPL14,0.0618629380365697,0.0
meandifference,POLR2A,RPL15,0.1463862041147743,0.0
meandifference,POLR2A,RPL17,0.04723425684295045,0.0
meandifference,POLR2A,RPL18,0.1024610586323389,0.0
meandifference,POLR2A,RPL19,0.02570315835534065,0.0
meandifference,POLR2A,RPL21,0.0514075530284788,0.0
meandifference,POLR2A,RPL23,0.0371310340578963,0.0
meandifference,POLR2A,RPL24,0.13250521641591695,0.0
meandifference,POLR2A,RPL26,0.1227080038989462,0.0
meandifference,POLR2A,RPL27A,0.08025887057286929,0.0
meandifference,POLR2A,RPL3,0.06517959434753509,0.0
meandifference,POLR2A,RPL30,0.0313027361660468,0.0
meandifference,POLR2A,RPL31,0.15076901821944771,0.0
meandifference,POLR2A,RPL32,0.06648214784191869,0.0
meandifference,POLR2A,RPL34,0.09751766539027046,0.0
meandifference,POLR2A,RPL36,0.058232372583993997,0.0
meandifference,POLR2A,RPL36AL,0.14896663366541624,0.0
meandifference,POLR2A,RPL37,0.07255640245065456,0.0
meandifference,POLR2A,RPL37A,0.05251262549888795,0.0
meandifference,POLR2A,RPL38,0.0593432493538391,0.0
meandifference,POLR2A,RPL4,0.05540231672612625,0.0
meandifference,POLR2A,RPL5,0.1222682079367521,0.0
meandifference,POLR2A,RPL6,0.04208253118235885,0.0
meandifference,POLR2A,RPL7,0.0361936225123521,0.0
meandifference,POLR2A,RPL8,0.025053272103681752,0.0
meandifference,POLR2A,RPL9,0.0429519183094908,0.0
meandifference,POLR2A,RPLP0,0.27176411559000246,1.0
meandifference,POLR2A,RPLP2,0.03294873015647975,0.0
meandifference,POLR2A,RPS11,0.04796984280958405,0.0
meandifference,POLR2A,RPS12,0.30695267792794756,0.0
meandifference,POLR2A,RPS14,0.0276908846250394,0.0
meandifference,POLR2A,RPS15A,0.059964426788469596,0.0
meandifference,POLR2A,RPS17,0.1788476951011797,0.0
meandifference,POLR2A,RPS19,0.05537996121557745,0.0
meandifference,POLR2A,RPS20,0.0951045074515226,0.0
meandifference,POLR2A,RPS24,0.1707921923061696,0.0
meandifference,POLR2A,RPS27,0.13785099718338106,0.0
meandifference,POLR2A,RPS28,0.0579259626179206,0.0
meandifference,POLR2A,RPS29,0.1750364545028384,0.0
meandifference,POLR2A,RPS3,0.09432333306277665,1.0
meandifference,POLR2A,RPS3A,0.0856811726732951,0.0
meandifference,POLR2A,RPS4X,0.0332512532077184,0.0
meandifference,POLR2A,RPS5,0.04825635007358175,0.0
meandifference,POLR2A,RPS6,0.16899963013340785,0.0
meandifference,POLR2A,RPS7,0.08436623949364916,0.0
meandifference,POLR2A,RPS9,0.10212851190159955,0.0
meandifference,POLR2A,RPSA,0.10528795112982026,0.0
meandifference,POLR2A,RRM2,0.24468542601989535,0.0
meandifference,POLR2A,RSL1D1,0.13420894969411004,0.0
meandifference,POLR2A,RSL24D1,0.1417117328341414,0.0
meandifference,POLR2A,RUVBL1,0.1869104134431699,0.0
meandifference,POLR2A,SBNO1,0.19750814996434418,0.0
meandifference,POLR2A,SDAD1,0.11205057102121954,0.0
meandifference,POLR2A,SF3A1,0.15839354363098368,0.0
meandifference,POLR2A,SF3B1,0.24082057536069934,1.0
meandifference,POLR2A,SF3B2,0.15725159252315024,0.0
meandifference,POLR2A,SF3B3,0.17268835264080906,0.0
meandifference,POLR2A,SFPQ,0.1310006492620561,0.0
meandifference,POLR2A,SLC1A5,0.16696918125574178,0.0
meandifference,POLR2A,SMC1A,0.3335731856474061,0.0
meandifference,POLR2A,SMC4,0.2214727644649947,0.0
meandifference,POLR2A,SNRNP40,0.2272823649899261,0.0
meandifference,POLR2A,SNRPB,0.17580076774794876,1.0
meandifference,POLR2A,SNRPD1,0.10791867561369406,0.0
meandifference,POLR2A,SNRPE,0.08699972824934049,1.0
meandifference,POLR2A,SNRPG,0.1176720987511844,0.0
meandifference,POLR2A,SOD1,0.17159315089888685,0.0
meandifference,POLR2A,SON,0.28722982394084695,0.0
meandifference,POLR2A,SRP72,0.22793253874386227,0.0
meandifference,POLR2A,SRP9,0.14373973817331034,0.0
meandifference,POLR2A,SRRM1,0.16462868018150323,0.0
meandifference,POLR2A,SRRM2,0.1054123896543572,0.0
meandifference,POLR2A,SRRT,0.1731398224161892,0.0
meandifference,POLR2A,SRSF11,0.18618195399147708,0.0
meandifference,POLR2A,SSRP1,0.18631009007866783,1.0
meandifference,POLR2A,SUPT5H,0.09277943489551535,1.0
meandifference,POLR2A,SUPT6H,0.19230189078871784,1.0
meandifference,POLR2A,TBCA,0.3271546270872035,0.0
meandifference,POLR2A,THOC2,0.15293827479772445,0.0
meandifference,POLR2A,TIMM13,0.25790600885995996,0.0
meandifference,POLR2A,TKT,0.19555005304348175,0.0
meandifference,POLR2A,TMEM258,0.1455937326957539,0.0
meandifference,POLR2A,TMSB10,0.14075223081010146,0.0
meandifference,POLR2A,TPX2,0.18456242917921478,0.0
meandifference,POLR2A,TRA2B,0.20888677175553835,0.0
meandifference,POLR2A,TRAPPC4,0.27585888974942807,0.0
meandifference,POLR2A,TRMT112,0.1704434148928014,0.0
meandifference,POLR2A,U2SURP,0.19594157080563102,0.0
meandifference,POLR2A,UBA2,0.2561473940049729,0.0
meandifference,POLR2A,UBE2L3,0.1685383090240199,0.0
meandifference,POLR2A,UBE2M,0.1933213777364754,0.0
meandifference,POLR2A,UBE2N,0.15849628523457335,0.0
meandifference,POLR2A,UBL5,0.1899127778879026,0.0
meandifference,POLR2A,UBTF,0.1447044065561236,0.0
meandifference,POLR2A,UQCRC1,0.16326005677420913,0.0
meandifference,POLR2A,UQCRQ,0.1910909855954531,0.0
meandifference,POLR2A,UROD,0.21717521320523286,0.0
meandifference,POLR2A,USP7,0.16253816215323236,1.0
meandifference,POLR2A,VARS,0.3308983172057606,0.0
meandifference,POLR2A,VCP,0.2388943074749737,1.0
meandifference,POLR2A,WBP11,0.11153187363162265,0.0
meandifference,POLR2A,WDR12,0.2059267733604443,0.0
meandifference,POLR2A,WDR3,0.16192073676644303,0.0
meandifference,POLR2A,WDR36,0.23225076619328525,0.0
meandifference,POLR2A,XPO1,0.21296984938208646,0.0
meandifference,POLR2A,YARS,0.11722850662935065,0.0
meandifference,POLR2A,ZMAT2,0.16537955356647327,0.0
meandifference,POLR2A,ZNF207,0.15353723266749847,0.0
meandifference,POLR2B,AATF,0.3517367876827716,0.0
meandifference,POLR2B,ABCE1,0.31633372425734996,0.0
meandifference,POLR2B,ABCF1,0.37483674653172483,0.0
meandifference,POLR2B,ACIN1,0.3026595736145973,0.0
meandifference,POLR2B,ACTB,0.1693047097027301,0.0
meandifference,POLR2B,ACTR2,0.3421245956331491,0.0
meandifference,POLR2B,AHCTF1,0.25520995452404016,0.0
meandifference,POLR2B,ALYREF,0.2529377315551042,0.0
meandifference,POLR2B,ANAPC15,0.5251312013924122,0.0
meandifference,POLR2B,ANKRD11,0.2933392169356346,0.0
meandifference,POLR2B,AP2M1,0.29149756003916255,0.0
meandifference,POLR2B,ARCN1,0.2627966874182224,0.0
meandifference,POLR2B,ARGLU1,0.3304376540035009,0.0
meandifference,POLR2B,ARPC2,0.24745698953270912,0.0
meandifference,POLR2B,ARPC4,0.4151173343211412,0.0
meandifference,POLR2B,ATP6V0B,0.30221881908774373,0.0
meandifference,POLR2B,BANF1,0.31904733911454686,0.0
meandifference,POLR2B,BDP1,0.25288207546770564,0.0
meandifference,POLR2B,BOP1,0.28906102872192857,0.0
meandifference,POLR2B,BRK1,0.27247057145088915,0.0
meandifference,POLR2B,BUB1,0.2646402348980307,0.0
meandifference,POLR2B,BUB3,0.2459580386966467,0.0
meandifference,POLR2B,C19orf53,0.25840285600125784,0.0
meandifference,POLR2B,C1QBP,0.5415329780459404,0.0
meandifference,POLR2B,C9orf16,0.44604450328648093,0.0
meandifference,POLR2B,C9orf78,0.22505571286380283,0.0
